,id_flights,Month,DayofMonth,DayOfWeek,DepTime,ArrTime,UniqueCarrier,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,weekend
9016,714376,4,4,5,1926.0,2155.0,5,269.0,222.0,197.0,153.0,106.0,136,270,1347,0
9017,1035850,6,17,2,2048.0,2238.0,1,110.0,105.0,85.0,18.0,13.0,210,286,585,0
9018,1524094,10,11,6,1618.0,2312.0,17,234.0,275.0,222.0,-33.0,8.0,155,48,2106,1
9019,1345550,8,18,1,1045.0,1217.0,7,92.0,106.0,67.0,54.0,68.0,18,218,508,0
9020,993921,6,19,4,1517.0,1825.0,8,128.0,140.0,112.0,0.0,12.0,80,179,895,0
9021,1924114,12,1,1,1355.0,1617.0,6,142.0,112.0,105.0,85.0,55.0,79,18,547,0
9022,159587,1,7,1,1140.0,1309.0,1,149.0,150.0,129.0,34.0,35.0,96,210,719,0
9023,1422634,8,15,5,1434.0,1629.0,6,115.0,104.0,76.0,25.0,14.0,18,79,547,0
9024,1122521,7,22,2,2007.0,2336.0,19,209.0,85.0,61.0,156.0,32.0,63,135,321,0
9025,730814,5,9,5,1959.0,2251.0,17,112.0,120.0,96.0,26.0,34.0,2,130,759,0
9026,1027502,6,22,7,1725.0,2115.0,12,170.0,146.0,126.0,49.0,25.0,199,79,931,1
9027,784392,5,28,3,1005.0,1246.0,15,281.0,273.0,254.0,15.0,7.0,210,258,1846,0
9028,304611,2,21,4,1938.0,2113.0,11,95.0,95.0,75.0,33.0,33.0,148,81,408,0
9029,1813797,12,15,1,1657.0,1754.0,15,57.0,64.0,36.0,55.0,62.0,259,242,192,0
9030,938728,6,24,2,1238.0,1405.0,13,87.0,95.0,65.0,20.0,28.0,64,18,446,0
9031,977967,6,27,5,2357.0,741.0,16,284.0,278.0,245.0,12.0,6.0,155,177,2039,0
9032,985454,6,16,1,1818.0,1943.0,7,85.0,86.0,61.0,27.0,28.0,257,18,321,0
9033,456880,3,19,3,1437.0,1514.0,15,97.0,111.0,78.0,-5.0,9.0,224,210,412,0
9034,204307,2,19,2,1715.0,1934.0,17,199.0,210.0,186.0,4.0,15.0,48,206,1180,0
9035,1806803,12,28,7,914.0,1210.0,15,116.0,123.0,100.0,40.0,47.0,210,219,678,1
9036,1029963,6,1,7,1032.0,1126.0,0,54.0,74.0,34.0,-14.0,6.0,87,224,201,1
9037,282917,2,28,4,1222.0,1342.0,6,80.0,85.0,58.0,2.0,7.0,238,18,356,0
9038,1747195,12,20,6,753.0,933.0,17,100.0,90.0,85.0,23.0,13.0,179,175,405,1
9039,460244,3,6,4,2009.0,2149.0,16,100.0,98.0,74.0,16.0,14.0,63,177,468,0
9040,626363,4,28,1,1152.0,1820.0,15,268.0,251.0,222.0,25.0,8.0,259,210,1846,0
9041,268965,2,10,7,723.0,1020.0,16,117.0,121.0,83.0,4.0,8.0,210,219,678,1
9042,1848384,12,28,7,2003.0,2126.0,8,143.0,159.0,126.0,42.0,58.0,179,80,895,1
9043,815540,5,1,4,1717.0,1826.0,9,69.0,64.0,37.0,22.0,17.0,18,250,215,0
9044,1820562,12,21,7,2112.0,2355.0,16,163.0,149.0,135.0,41.0,27.0,219,177,861,1
9045,1747754,12,20,6,1855.0,2008.0,17,73.0,80.0,60.0,98.0,105.0,264,248,417,1
9046,244811,2,12,2,1144.0,1500.0,14,136.0,141.0,115.0,28.0,33.0,80,187,895,0
9047,258638,2,24,7,752.0,940.0,15,228.0,239.0,206.0,0.0,11.0,135,80,1452,1
9048,1354653,8,24,7,2142.0,2304.0,8,142.0,154.0,127.0,10.0,22.0,80,263,948,1
9049,267843,2,5,2,1301.0,1447.0,16,106.0,114.0,90.0,-2.0,6.0,248,63,600,0
9050,1143546,7,31,4,1918.0,2140.0,15,322.0,325.0,297.0,20.0,23.0,259,129,2398,0
9051,1618777,10,4,6,1643.0,1918.0,6,275.0,283.0,251.0,0.0,8.0,79,266,1851,1
9052,1742975,12,18,4,1605.0,1617.0,17,72.0,65.0,45.0,72.0,65.0,220,155,256,0
9053,1190938,7,27,7,2031.0,2212.0,9,101.0,99.0,78.0,8.0,6.0,18,51,528,1
9054,385277,3,14,5,2001.0,2235.0,17,154.0,175.0,143.0,60.0,81.0,177,185,1142,0
9055,1621406,10,13,1,1758.0,1817.0,6,79.0,84.0,60.0,23.0,28.0,18,181,332,0
9056,702924,4,1,2,1010.0,1247.0,1,157.0,165.0,143.0,12.0,20.0,266,104,1046,0
9057,143508,1,27,7,728.0,907.0,0,99.0,98.0,69.0,79.0,78.0,244,87,382,1
9058,312437,2,19,2,1311.0,1555.0,11,164.0,145.0,145.0,85.0,66.0,227,210,794,0
9059,1109067,7,23,3,1224.0,1510.0,18,166.0,162.0,135.0,13.0,9.0,258,157,954,0
9060,1776584,12,13,6,1628.0,1804.0,19,96.0,93.0,55.0,189.0,186.0,242,80,260,1
9061,707953,4,3,4,834.0,1037.0,4,123.0,130.0,105.0,17.0,24.0,63,37,728,0
9062,297254,2,17,7,1205.0,1402.0,9,237.0,265.0,222.0,-18.0,10.0,18,220,1587,1
9063,1495932,9,8,1,1224.0,1321.0,0,57.0,62.0,32.0,119.0,124.0,92,87,163,0
9064,402453,3,26,3,1908.0,2006.0,17,58.0,55.0,45.0,11.0,8.0,130,76,239,0
9065,50783,1,29,2,1650.0,1740.0,13,50.0,51.0,29.0,9.0,10.0,73,256,83,0
9066,718936,4,14,1,1333.0,1554.0,5,141.0,150.0,109.0,54.0,63.0,18,96,745,0
9067,483647,3,28,5,946.0,1202.0,7,76.0,71.0,55.0,106.0,101.0,296,18,264,0
9068,1811720,12,5,5,1518.0,1626.0,15,128.0,149.0,109.0,-6.0,15.0,80,248,853,0
9069,1900759,12,10,3,1742.0,2038.0,1,176.0,185.0,146.0,128.0,137.0,186,150,1090,0
9070,237993,2,22,5,1935.0,2106.0,13,91.0,49.0,45.0,147.0,105.0,64,73,116,0
9071,867536,5,31,6,1931.0,2249.0,5,258.0,231.0,187.0,63.0,36.0,96,136,1400,1
9072,829749,5,4,7,1726.0,1812.0,11,106.0,135.0,97.0,-23.0,6.0,48,210,622,1
9073,1670692,11,30,7,1132.0,1241.0,16,69.0,76.0,39.0,0.0,7.0,155,157,236,1
9074,682600,4,6,7,1709.0,1837.0,12,88.0,101.0,63.0,38.0,51.0,135,87,383,1
9075,1626240,11,9,7,2142.0,2254.0,17,72.0,80.0,58.0,99.0,107.0,264,155,386,1
9076,1378140,8,1,5,1819.0,2146.0,0,147.0,109.0,107.0,112.0,74.0,35,87,457,0
9077,1314255,8,16,6,1341.0,1449.0,14,68.0,71.0,50.0,8.0,11.0,267,277,223,1
9078,812616,5,19,1,1638.0,1853.0,7,75.0,73.0,52.0,125.0,123.0,192,18,302,0
9079,1849907,12,5,5,1915.0,2040.0,9,85.0,84.0,57.0,32.0,31.0,18,177,403,0
9080,125591,1,7,1,1948.0,2019.0,11,91.0,65.0,60.0,104.0,78.0,109,210,157,0
9081,1406983,8,29,5,1107.0,1342.0,4,335.0,334.0,286.0,53.0,52.0,150,155,2248,0
9082,305184,2,2,6,1037.0,1404.0,11,147.0,165.0,135.0,64.0,82.0,81,211,1213,1
9083,113244,1,18,5,1447.0,1547.0,9,60.0,59.0,43.0,14.0,13.0,18,250,215,0
9084,1454525,9,13,6,1848.0,2013.0,14,85.0,83.0,66.0,10.0,8.0,157,288,451,1
9085,1514998,9,12,5,1928.0,2227.0,5,359.0,390.0,340.0,-3.0,28.0,96,258,2565,0
9086,669768,4,1,2,1344.0,1526.0,11,102.0,105.0,80.0,36.0,39.0,81,227,604,0
9087,781081,5,23,5,1815.0,1940.0,14,85.0,84.0,60.0,41.0,40.0,80,266,391,0
9088,767087,5,12,1,2236.0,2338.0,19,62.0,68.0,48.0,23.0,29.0,100,155,258,0
9089,326687,2,1,5,1946.0,2144.0,0,178.0,151.0,113.0,45.0,18.0,87,148,777,0
9090,661128,4,7,1,2053.0,2201.0,9,128.0,141.0,112.0,35.0,48.0,18,81,732,0
9091,588896,4,19,6,1335.0,1519.0,17,164.0,185.0,155.0,69.0,90.0,177,249,1040,1
9092,107085,1,4,5,2205.0,2352.0,7,107.0,111.0,87.0,16.0,20.0,18,178,619,0
9093,510813,3,27,4,2110.0,2245.0,12,95.0,74.0,63.0,31.0,10.0,199,210,334,0
9094,1096088,7,20,7,1531.0,2133.0,17,242.0,240.0,223.0,8.0,6.0,157,35,1797,1
9095,1640709,11,30,7,2205.0,2359.0,17,114.0,135.0,102.0,219.0,240.0,264,257,697,1
9096,102416,1,19,6,1913.0,2153.0,7,100.0,119.0,83.0,197.0,216.0,287,18,674,1
9097,1816425,12,10,3,802.0,1020.0,16,198.0,217.0,167.0,13.0,32.0,199,220,1276,0
9098,370333,2,10,7,1001.0,1152.0,6,111.0,123.0,86.0,94.0,106.0,186,18,595,1
9099,436121,3,8,6,1404.0,1511.0,14,67.0,77.0,57.0,24.0,34.0,6,258,250,1
9100,179344,1,1,2,2043.0,2321.0,6,158.0,195.0,138.0,-19.0,18.0,104,37,1237,0
9101,730200,5,8,4,1428.0,1521.0,17,53.0,55.0,37.0,21.0,23.0,130,249,192,0
9102,1264046,8,5,2,1752.0,2323.0,17,211.0,220.0,189.0,38.0,47.0,155,179,1521,0
9103,1677207,11,30,7,1238.0,1301.0,6,83.0,65.0,37.0,51.0,33.0,18,35,214,1
9104,1826881,12,2,2,1519.0,1754.0,17,155.0,175.0,144.0,-1.0,19.0,46,284,1054,0
9105,1644347,11,7,5,1034.0,1206.0,18,92.0,79.0,65.0,32.0,19.0,46,96,282,0
9106,98392,1,24,4,1132.0,1324.0,6,112.0,113.0,93.0,21.0,22.0,18,104,581,0
9107,323686,2,7,4,857.0,1036.0,12,99.0,102.0,73.0,14.0,17.0,275,199,449,0
9108,1033503,6,4,3,2124.0,654.0,1,390.0,370.0,363.0,49.0,29.0,16,81,3043,0
9109,579310,4,10,4,1748.0,1859.0,17,71.0,70.0,57.0,19.0,18.0,20,158,341,0
9110,1372960,8,2,6,1636.0,2052.0,11,196.0,170.0,171.0,182.0,156.0,181,162,963,1
9111,925826,6,18,3,2135.0,2335.0,18,120.0,115.0,99.0,20.0,15.0,136,175,643,0
9112,1043627,6,24,2,1709.0,1812.0,1,123.0,135.0,103.0,7.0,19.0,140,81,762,0
9113,1174957,7,20,7,1743.0,2000.0,7,77.0,93.0,68.0,2.0,18.0,227,177,380,1
9114,1702197,11,9,7,1930.0,2108.0,0,158.0,155.0,129.0,13.0,10.0,181,80,872,1
9115,1094255,7,18,5,1556.0,1836.0,17,100.0,115.0,86.0,-9.0,6.0,35,211,585,0
9116,808164,5,31,6,1601.0,1912.0,6,191.0,180.0,156.0,92.0,81.0,162,284,1011,1
9117,374529,3,6,4,1743.0,2049.0,17,126.0,130.0,109.0,34.0,38.0,130,177,848,0
9118,69978,1,22,2,903.0,1036.0,15,153.0,168.0,136.0,5.0,20.0,80,216,992,0
9119,1338019,8,24,7,1705.0,1906.0,16,121.0,118.0,79.0,38.0,35.0,96,63,529,1
9120,1374093,8,11,1,935.0,1043.0,12,68.0,79.0,51.0,-1.0,10.0,181,200,349,0
9121,432093,3,24,1,2055.0,2210.0,13,135.0,134.0,115.0,11.0,10.0,73,107,701,0
9122,340819,2,7,4,1344.0,1819.0,1,215.0,204.0,188.0,50.0,39.0,289,210,1437,0
9123,1385175,8,11,1,1918.0,2344.0,1,206.0,210.0,181.0,19.0,23.0,81,162,1389,0
9124,1364858,8,10,7,1408.0,1502.0,11,54.0,60.0,32.0,12.0,18.0,81,261,190,1
9125,578962,4,9,3,1631.0,2327.0,17,236.0,265.0,225.0,-13.0,16.0,220,219,2075,0
9126,33849,1,7,1,1421.0,1536.0,18,135.0,130.0,114.0,92.0,87.0,136,2,744,0
9127,231505,2,17,7,1953.0,2109.0,19,136.0,147.0,107.0,119.0,130.0,57,210,760,1
9128,1671346,11,2,7,1423.0,1705.0,17,102.0,105.0,87.0,25.0,28.0,35,284,612,1
9129,159776,1,21,1,2008.0,27.0,1,199.0,168.0,163.0,174.0,143.0,210,186,1197,0
9130,876478,5,7,3,1654.0,1927.0,6,153.0,147.0,109.0,15.0,9.0,96,18,745,0
9131,952584,6,29,7,1824.0,2036.0,14,132.0,134.0,100.0,53.0,55.0,210,206,693,1
9132,1249136,7,14,1,1925.0,2025.0,5,180.0,188.0,155.0,33.0,41.0,136,155,1222,0
9133,994047,6,20,5,1109.0,1309.0,8,120.0,111.0,86.0,17.0,8.0,36,80,649,0
9134,586024,4,16,3,819.0,1015.0,17,56.0,65.0,46.0,0.0,9.0,220,2,328,0
9135,1055135,6,19,4,1945.0,2030.0,3,45.0,49.0,34.0,56.0,60.0,300,151,199,0
9136,459529,3,3,1,603.0,723.0,16,80.0,94.0,65.0,19.0,33.0,219,63,448,0
9137,602898,4,29,2,1916.0,2246.0,18,150.0,152.0,116.0,17.0,19.0,136,63,913,0
9138,205738,2,20,3,1724.0,1947.0,17,83.0,75.0,64.0,37.0,29.0,155,288,365,0
9139,508898,3,7,5,746.0,903.0,11,77.0,75.0,61.0,78.0,76.0,64,237,361,0
9140,205040,2,19,2,1246.0,1413.0,17,87.0,85.0,66.0,133.0,131.0,259,248,447,0
9141,353839,2,29,5,1609.0,1800.0,3,111.0,110.0,97.0,45.0,44.0,216,263,569,0
9142,983608,6,27,5,1837.0,2121.0,6,164.0,181.0,131.0,175.0,192.0,37,18,946,0
9143,67178,1,1,2,1101.0,1934.0,15,333.0,336.0,299.0,18.0,21.0,259,96,2565,0
9144,1817744,12,15,1,1221.0,1402.0,16,101.0,71.0,52.0,82.0,52.0,155,248,258,0
9145,1913112,12,30,2,811.0,1059.0,4,168.0,186.0,143.0,-12.0,6.0,150,284,1005,0
9146,540199,3,29,6,1928.0,2028.0,1,60.0,65.0,40.0,18.0,23.0,186,177,193,1
9147,872406,5,11,7,1326.0,1525.0,5,299.0,289.0,278.0,61.0,51.0,61,157,2053,1
9148,76971,1,24,4,1758.0,2048.0,15,350.0,332.0,316.0,25.0,7.0,135,157,2288,0
9149,1057630,6,7,6,240.0,632.0,4,232.0,228.0,213.0,49.0,45.0,266,150,1597,1
9150,980534,6,2,1,1746.0,2220.0,17,154.0,180.0,147.0,15.0,41.0,220,274,1262,0
9151,1094784,7,18,5,1538.0,1638.0,17,60.0,65.0,51.0,3.0,8.0,209,263,333,0
9152,1693982,11,22,6,1807.0,1944.0,11,97.0,110.0,80.0,34.0,47.0,299,210,522,1
9153,668878,4,2,3,1313.0,1348.0,11,95.0,95.0,74.0,13.0,13.0,81,245,435,0
9154,652191,4,18,5,2132.0,2302.0,7,90.0,82.0,62.0,25.0,17.0,18,189,443,0
9155,1793663,12,1,1,721.0,821.0,14,60.0,49.0,53.0,20.0,9.0,216,212,170,0
9156,846289,5,24,6,2110.0,31.0,1,141.0,135.0,123.0,21.0,15.0,81,284,929,1
9157,23940,1,25,5,1340.0,1941.0,17,241.0,245.0,227.0,31.0,35.0,264,179,1838,0
9158,248756,2,21,4,2215.0,2251.0,14,36.0,35.0,17.0,31.0,30.0,187,197,74,0
9159,1303713,8,5,2,1158.0,1414.0,12,76.0,76.0,46.0,98.0,98.0,187,87,238,0
9160,485312,3,2,7,2001.0,2110.0,8,189.0,208.0,166.0,37.0,56.0,18,80,1199,1
9161,580083,4,10,4,2152.0,2303.0,17,71.0,75.0,59.0,8.0,12.0,157,268,373,0
9162,1054395,6,13,5,1815.0,1933.0,3,78.0,85.0,72.0,17.0,24.0,98,42,503,0
9163,1361806,8,25,1,1242.0,2114.0,10,332.0,335.0,310.0,9.0,12.0,129,257,2677,0
9164,1041631,6,26,4,935.0,1230.0,1,115.0,115.0,86.0,10.0,10.0,80,81,641,0
9165,484459,3,13,4,2142.0,1.0,7,139.0,136.0,106.0,100.0,97.0,18,143,795,0
9166,788496,5,26,1,1724.0,2020.0,15,116.0,131.0,95.0,34.0,49.0,210,24,783,0
9167,1201764,7,7,1,1816.0,1922.0,11,66.0,50.0,24.0,47.0,31.0,210,197,109,0
9168,980724,6,19,4,1325.0,1516.0,6,231.0,214.0,206.0,37.0,20.0,73,266,1449,0
9169,50672,1,27,7,1949.0,2200.0,13,131.0,126.0,109.0,14.0,9.0,73,232,722,1
9170,141397,1,3,4,1907.0,2220.0,0,133.0,139.0,98.0,0.0,6.0,199,293,792,0
9171,1334195,8,10,7,1632.0,1832.0,16,120.0,116.0,90.0,11.0,7.0,63,280,603,1
9172,1339912,8,1,5,1829.0,1933.0,17,64.0,75.0,50.0,-2.0,9.0,104,149,318,0
9173,1767753,12,26,5,730.0,923.0,18,113.0,115.0,91.0,14.0,16.0,136,175,643,0
9174,918457,6,6,5,828.0,1018.0,18,110.0,83.0,52.0,35.0,8.0,96,45,266,0
9175,1272901,8,13,3,2142.0,2309.0,17,87.0,80.0,68.0,14.0,7.0,264,248,417,0
9176,346061,2,19,2,1252.0,1453.0,1,121.0,120.0,104.0,8.0,7.0,35,81,631,0
9177,358407,2,26,2,2137.0,51.0,4,194.0,190.0,176.0,326.0,322.0,162,104,1076,0
9178,1639744,11,30,7,1706.0,7.0,17,241.0,255.0,221.0,-8.0,6.0,155,284,1984,1
9179,1106894,7,31,4,2135.0,2351.0,17,76.0,85.0,61.0,26.0,35.0,179,46,468,0
9180,1435320,9,23,2,1056.0,1159.0,17,63.0,75.0,50.0,4.0,16.0,220,248,304,0
9181,850774,5,31,6,1227.0,1732.0,1,185.0,200.0,159.0,22.0,37.0,269,81,1431,1
9182,1104348,7,28,1,642.0,936.0,17,114.0,125.0,104.0,1.0,12.0,179,185,838,0
9183,1814768,12,2,2,1736.0,1939.0,16,243.0,262.0,231.0,-13.0,6.0,64,220,1671,0
9184,1686044,11,12,3,1017.0,1220.0,9,123.0,122.0,103.0,12.0,11.0,177,48,787,0
9185,723102,4,6,7,2149.0,2257.0,6,68.0,79.0,49.0,18.0,29.0,18,237,356,1
9186,917722,6,13,5,741.0,853.0,18,132.0,128.0,112.0,15.0,11.0,36,157,674,0
9187,1269314,8,10,7,2114.0,2207.0,17,113.0,120.0,98.0,67.0,74.0,48,179,611,1
9188,973208,6,12,4,1719.0,1913.0,16,114.0,126.0,78.0,2.0,14.0,162,63,544,0
9189,35761,1,9,3,1643.0,1732.0,18,49.0,57.0,35.0,0.0,8.0,77,61,162,0
9190,552911,3,24,1,819.0,1137.0,4,198.0,190.0,166.0,17.0,9.0,150,104,1069,0
9191,915817,6,7,6,1543.0,1658.0,18,195.0,196.0,184.0,32.0,33.0,175,209,1318,1
9192,847663,5,14,3,1410.0,1629.0,1,199.0,190.0,167.0,39.0,30.0,215,210,1144,0
9193,880960,6,4,3,1141.0,1449.0,17,128.0,125.0,88.0,24.0,21.0,179,219,668,0
9194,950739,6,26,4,1417.0,1455.0,14,38.0,48.0,27.0,-4.0,6.0,231,157,110,0
9195,651051,4,3,4,1300.0,1442.0,7,102.0,95.0,82.0,407.0,400.0,115,18,300,0
9196,1237706,7,26,6,1334.0,1601.0,3,207.0,223.0,185.0,23.0,39.0,258,98,1533,1
9197,925430,6,13,5,1519.0,1653.0,18,154.0,149.0,112.0,49.0,44.0,96,35,748,0
9198,266192,2,1,5,945.0,1209.0,16,144.0,115.0,93.0,54.0,25.0,63,215,590,0
9199,1310850,8,5,2,704.0,948.0,14,104.0,96.0,82.0,15.0,7.0,210,293,475,0
9200,987440,6,24,2,2018.0,2236.0,7,78.0,94.0,64.0,112.0,128.0,296,18,264,0
9201,1250540,7,31,4,1736.0,2005.0,5,269.0,269.0,251.0,6.0,6.0,136,257,1874,0
9202,682467,4,16,3,1321.0,1425.0,12,64.0,60.0,39.0,15.0,11.0,199,197,228,0
9203,1389930,8,2,6,1202.0,1739.0,1,217.0,215.0,198.0,9.0,7.0,258,274,1710,1
9204,886477,6,8,7,933.0,1113.0,17,100.0,95.0,89.0,23.0,18.0,204,216,543,1
9205,1473378,9,19,5,1316.0,1421.0,6,65.0,77.0,43.0,13.0,25.0,57,18,259,0
9206,802216,5,29,4,1518.0,2025.0,16,187.0,202.0,160.0,8.0,23.0,220,210,1440,0
9207,630337,4,27,7,1704.0,1957.0,15,113.0,123.0,88.0,24.0,34.0,210,45,763,1
9208,1393591,8,18,1,1730.0,2008.0,1,218.0,225.0,181.0,8.0,15.0,96,81,1372,0
9209,609930,4,16,3,1309.0,1419.0,19,130.0,128.0,111.0,49.0,47.0,120,210,590,0
9210,1237359,7,22,2,1426.0,1548.0,3,82.0,82.0,62.0,17.0,17.0,231,258,421,0
9211,1601108,10,29,3,2141.0,18.0,1,157.0,140.0,121.0,23.0,6.0,186,79,920,0
9212,388466,3,16,7,1659.0,1930.0,17,151.0,160.0,139.0,0.0,9.0,177,87,957,1
9213,1087543,7,11,5,2005.0,2150.0,17,225.0,230.0,203.0,20.0,25.0,179,155,1521,0
9214,1860003,12,18,4,1953.0,2113.0,11,80.0,75.0,55.0,58.0,53.0,81,15,313,0
9215,1375010,8,16,6,2237.0,2350.0,12,193.0,219.0,175.0,21.0,47.0,199,216,1426,1
9216,846552,5,16,5,1048.0,1246.0,1,238.0,245.0,215.0,21.0,28.0,81,257,1660,0
9217,683513,4,25,5,1730.0,2125.0,12,175.0,137.0,126.0,68.0,30.0,199,79,931,0
9218,460792,3,7,5,2237.0,26.0,16,109.0,114.0,91.0,117.0,122.0,219,63,448,0
9219,803715,5,2,5,1420.0,1541.0,17,81.0,85.0,69.0,16.0,20.0,35,200,471,0
9220,1264872,8,5,2,1201.0,1218.0,17,137.0,150.0,119.0,-7.0,6.0,287,220,935,0
9221,829702,5,16,5,1255.0,1408.0,11,73.0,75.0,54.0,18.0,20.0,86,210,299,0
9222,1494339,9,1,1,2218.0,2358.0,13,100.0,150.0,80.0,-1.0,49.0,150,73,589,0
9223,1298818,8,4,1,1425.0,1607.0,19,102.0,114.0,86.0,127.0,139.0,281,63,603,0
9224,872683,5,16,5,1634.0,1930.0,5,176.0,192.0,155.0,-2.0,14.0,96,186,1086,0
9225,380924,3,11,2,2110.0,2326.0,17,76.0,80.0,65.0,16.0,20.0,35,237,443,0
9226,1795061,12,9,2,1330.0,1535.0,14,125.0,89.0,74.0,52.0,16.0,210,35,409,0
9227,1599367,10,18,6,919.0,1012.0,1,113.0,119.0,91.0,43.0,49.0,79,210,612,1
9228,863504,5,2,5,1958.0,2127.0,4,89.0,85.0,52.0,27.0,23.0,135,150,228,0
9229,1370819,8,6,3,1329.0,1534.0,11,125.0,105.0,85.0,89.0,69.0,181,210,491,0
9230,1483417,9,24,3,1242.0,1347.0,11,65.0,75.0,42.0,2.0,12.0,155,157,236,0
9231,305099,2,9,6,1243.0,1434.0,11,171.0,180.0,153.0,-1.0,8.0,61,81,1021,1
9232,1863782,12,15,1,1928.0,2025.0,11,57.0,50.0,30.0,25.0,18.0,210,190,139,0
9233,1392554,8,10,7,1201.0,1302.0,1,61.0,55.0,35.0,37.0,31.0,81,20,190,1
9234,88884,1,24,4,2346.0,50.0,16,64.0,78.0,49.0,62.0,76.0,63,149,329,0
9235,596330,4,28,1,1650.0,41.0,17,291.0,295.0,270.0,46.0,50.0,155,185,2356,0
9236,1501610,9,23,2,1129.0,1228.0,1,119.0,115.0,99.0,38.0,34.0,186,200,674,0
9237,1389534,8,31,7,1551.0,1737.0,1,106.0,110.0,80.0,17.0,21.0,207,81,583,1
9238,1229549,7,8,2,1853.0,2120.0,1,267.0,250.0,231.0,40.0,23.0,275,257,1710,0
9239,230740,2,13,3,1226.0,1423.0,19,57.0,57.0,34.0,103.0,103.0,210,154,179,0
9240,268461,2,8,5,1.0,719.0,16,258.0,271.0,237.0,68.0,81.0,155,219,2176,0
9241,35192,1,29,2,2138.0,2245.0,18,127.0,130.0,112.0,55.0,58.0,61,175,694,0
9242,1652188,11,26,3,1336.0,1416.0,14,40.0,40.0,23.0,6.0,6.0,187,19,96,0
9243,1904360,12,16,2,1826.0,2151.0,3,385.0,385.0,370.0,26.0,26.0,177,257,2553,0
9244,785076,5,13,2,1950.0,2234.0,15,344.0,347.0,320.0,9.0,12.0,135,258,2419,0
9245,298582,2,21,4,1600.0,1755.0,9,115.0,115.0,84.0,14.0,14.0,18,106,644,0
9246,1821766,12,24,3,955.0,1119.0,16,84.0,79.0,55.0,15.0,10.0,63,48,361,0
9247,672038,4,13,7,1137.0,1315.0,11,158.0,155.0,138.0,20.0,17.0,233,210,849,1
9248,423180,3,2,7,1346.0,1503.0,19,77.0,74.0,61.0,25.0,22.0,114,80,212,1
9249,1060961,6,26,4,1908.0,2143.0,4,155.0,171.0,140.0,-3.0,13.0,177,265,1189,0
9250,1020030,6,28,6,945.0,1119.0,12,214.0,226.0,193.0,23.0,35.0,199,157,1536,1
9251,1299388,8,7,4,1649.0,1746.0,19,57.0,49.0,41.0,17.0,9.0,129,145,216,0
9252,761909,5,9,5,1937.0,2122.0,18,105.0,119.0,67.0,123.0,137.0,96,120,446,0
9253,30627,1,31,4,1430.0,1706.0,17,276.0,290.0,267.0,31.0,45.0,285,220,1788,0
9254,663423,4,23,3,1838.0,2031.0,9,113.0,112.0,77.0,56.0,55.0,135,18,533,0
9255,1050395,6,25,3,1748.0,1852.0,1,64.0,70.0,44.0,32.0,38.0,210,274,258,0
9256,236106,2,13,3,1025.0,1235.0,13,130.0,156.0,114.0,29.0,55.0,104,73,932,0
9257,1103221,7,27,7,2052.0,2255.0,17,123.0,135.0,109.0,15.0,27.0,155,216,762,1
9258,701412,4,26,6,1238.0,1325.0,1,107.0,120.0,89.0,110.0,123.0,18,210,606,1
9259,1333488,8,7,4,1736.0,1838.0,16,62.0,77.0,49.0,31.0,46.0,224,219,267,0
9260,989404,6,11,3,1923.0,2115.0,7,112.0,90.0,69.0,140.0,118.0,203,18,399,0
9261,101827,1,16,3,1019.0,1321.0,7,122.0,118.0,103.0,28.0,24.0,187,18,669,0
9262,1217302,7,30,3,937.0,1146.0,1,309.0,310.0,285.0,16.0,17.0,135,157,2288,0
9263,518797,3,22,6,1636.0,1828.0,12,112.0,122.0,84.0,5.0,15.0,238,87,501,1
9264,1699767,11,14,5,921.0,1426.0,12,185.0,186.0,165.0,5.0,6.0,155,199,1300,0
9265,994658,6,26,4,1237.0,1412.0,8,155.0,152.0,131.0,45.0,42.0,80,258,967,0
9266,1635978,11,25,2,1252.0,1513.0,17,141.0,185.0,128.0,-22.0,22.0,104,219,992,0
9267,1428288,9,12,5,1448.0,1556.0,17,68.0,65.0,56.0,16.0,13.0,173,76,319,0
9268,1425307,9,8,1,2028.0,2316.0,17,108.0,145.0,97.0,-29.0,8.0,80,274,770,0
9269,48513,1,13,7,2220.0,9.0,13,109.0,119.0,77.0,146.0,156.0,162,237,431,1
9270,1849607,12,3,3,1057.0,1229.0,9,92.0,87.0,64.0,17.0,12.0,18,177,403,0
9271,656101,4,6,7,1231.0,1501.0,7,150.0,141.0,113.0,235.0,226.0,18,131,780,1
9272,783159,5,31,6,1636.0,1751.0,14,75.0,70.0,62.0,36.0,31.0,236,258,199,1
9273,233046,2,25,1,1445.0,1608.0,19,83.0,91.0,68.0,7.0,15.0,80,234,301,0
9274,183832,2,3,7,2131.0,18.0,17,107.0,110.0,89.0,28.0,31.0,204,220,646,1
9275,1826701,12,1,1,646.0,1024.0,17,158.0,135.0,118.0,39.0,16.0,275,284,869,0
9276,610075,4,17,4,2317.0,351.0,19,154.0,157.0,131.0,14.0,17.0,155,20,1090,0
9277,974638,6,17,2,1338.0,1552.0,16,134.0,131.0,114.0,17.0,14.0,216,155,762,0
9278,238649,2,26,2,1922.0,2208.0,13,166.0,101.0,78.0,72.0,7.0,64,18,446,0
9279,995058,6,29,7,1036.0,1334.0,8,118.0,113.0,88.0,21.0,16.0,80,81,641,1
